School,Program,Date_Added,Decision_Detail,Season,Status,GPA,GRE,Comment
University of Toronto,Global Affairs,"March 13, 2025",Accepted on 13 Mar,Fall 2025,International,3.80,,/Accepted with full entrance scholarship.
University of Toronto,Planning,"March 13, 2025",Accepted on 12 Mar,Fall 2025,International,3.56,,
University of Toronto,Urban Planning,"March 12, 2025",Accepted on 12 Mar,Fall 2025,International,3.89,,Domestic student
University of Toronto,Systems Biology,"March 12, 2025",Rejected on 12 Mar,Fall 2025,American,3.20,,
University of Toronto,Health Services Research and Policy,"March 12, 2025",Accepted on 12 Mar,Fall 2025,International,,,"Canadian PR but degree from outside of North Americca

Got an informal offer from my supervisor last week and the official acceptance today, nothing about the funding though."
University of Toronto,Social Work,"March 10, 2025",Accepted on 27 Feb,Fall 2025,International,,,
University of Toronto,Social Work,"March 10, 2025",Accepted on 27 Feb,Fall 2025,International,,,Canadian
University of Toronto,Social Work,"March 10, 2025",Accepted on 27 Feb,Fall 2025,International,,,Canadian
University of Toronto,Mechanical Engineering,"March 06, 2025",Accepted on 4 Mar,Fall 2025,International,,,Canadian MASc Candidate.
University of Toronto,Library And Information Science,"March 06, 2025",Accepted on 6 Mar,Fall 2025,International,3.80,,"I was accepted by another school that required my answer within the week, so I emailed UofT about the situation, and they informed me that I'd been accepted! Wahoo!"
University of Toronto,Economics,"March 06, 2025",Wait listed on 6 Mar,Fall 2025,International,,,"**Ignore status**

I am also waiting to hear back from this program. Has anyone received any communication recently?"
University of Toronto,Economics,"March 06, 2025",Wait listed on 6 Mar,Fall 2025,International,,,"[IGNORE STATUS] Has anyone heard when the second round of admissions for the MA Economics program would be? I have seen people getting acceptances beginning of February and some rejections near the end of the month. However, I have not received any response yet. All other schools have responded except for UofT for me. Should I contact the department?"
University of Toronto,Counseling Psychology,"March 04, 2025",Accepted on 4 Mar,Fall 2025,International,,,
University of Toronto,Teaching,"March 04, 2025",Accepted on 4 Mar,Fall 2025,International,,,MT Senior/Intermediate for English/History Canadian applicant
University of Toronto,Public Policy,"March 04, 2025",Accepted on 28 Feb,Fall 2025,International,3.91,,Domestic (Canadian) student accepted with a $3000 dollar entrance scholarship
University of Toronto,Sports Science,"March 04, 2025",Interview on 4 Mar,Fall 2025,International,3.80,,IGNORE STATUS - Has anyone received a response for Masters of Sport Science or Masters of Kin from U of T?
University of Toronto,Ethnomusicology,"March 03, 2025",Rejected on 28 Feb,Fall 2025,International,3.98,,
University of Toronto,Molecular Genetics,"March 03, 2025",Accepted on 3 Mar,Fall 2025,International,3.99,,"Domestic student - applied for direct PhD stream out of undergrad, was given MSc offer"
University of Toronto,Library And Information Science,"March 03, 2025",Accepted on 2 Mar,Fall 2025,International,3.52,,"Contacted admissions committee regarding status of my application since I received an offer from elsewhere and their deadline for acceptance was fast approaching. They responded within a minute informing me that I am being recommended for admission and that my ""conditional offer of admission will be found in your online applicant portal in March."""
University of Toronto,Biomedical Communications,"March 03, 2025",Wait listed on 25 Feb,Fall 2025,International,,,
University of Toronto,Public Policy,"February 28, 2025",Accepted on 28 Feb,Fall 2025,American,3.72,GRE 319 | GRE V 163 | GRE AW 5.50,"$3000 CAD scholarship, received email and website update."
University of Toronto,Social Work,"February 26, 2025",Accepted on 26 Feb,Fall 2025,International,3.95,,International student but will finish my undergrad at U of T. See a status update on Acorn telling me to pay a $500 deposit for 2-year MSW program.
University of Toronto,Social Work,"February 26, 2025",Accepted on 26 Feb,Fall 2025,American,3.90,,
University of Toronto,Urban Innovation,"February 26, 2025",Interview on 19 Feb,Fall 2025,International,3.58,,Canadian domestic student
University of Toronto,Laboratory Medicine and Pathobiology,"February 26, 2025",Accepted on 20 Feb,Fall 2025,International,3.70,,
University of Toronto and Sciences Po,Global Affairs and Public Policy,"February 26, 2025",Accepted on 28 Jan,Fall 2025,International,3.70,,"5-year undergrad degree. Cum. Average of 85%. Extracurriculars in 3 student research positions and 1 research assistantship. UTA placement in the 2024-2025 year. Some involvement with extracurriculars, including my university's Political Science Student Association and volunteer positions unrelated to my major (wildlife/animal care work). Offers from two U of T dual-degrees (MGA/MPP + MGA/MIA), Carleton MA in Poli Sci, and standalone MGA."
University of Toronto,Social Work,"February 26, 2025",Wait listed on 26 Feb,Fall 2025,International,,,
University of Toronto,Social Work,"February 26, 2025",Wait listed on 26 Feb,Fall 2025,International,3.90,,Waitlisted around 9am this morning. Notified via email to check portal for official letter.
University of Toronto,Social Work,"February 26, 2025",Wait listed on 26 Feb,Fall 2025,International,,,Got waitlisted through the SGS application portal this morning at around 9am.
University of Toronto,Ethnomusicology,"February 25, 2025",Interview on 28 Jan,Fall 2025,American,3.90,,Had an interview that went seemingly well in late January and they implied acceptance and said letters would go out soon has anyone gotten an official status update from the dept yet???
University of Toronto,Cinema Studies,"February 24, 2025",Accepted on 18 Feb,Fall 2025,International,3.97,,
University of Toronto,Science in Forestry,"February 21, 2025",Accepted on 21 Feb,Fall 2025,International,3.49,,
University of Toronto,Chemistry,"February 17, 2025",Accepted on 14 Feb,Fall 2025,International,3.59,,Domestic - Canadian
University of Toronto,Mathematics,"February 15, 2025",Accepted on 14 Feb,Fall 2025,International,3.52,,Dual citizen US/Canadian
University of Toronto,Education,"February 13, 2025",Accepted on 13 Feb,Fall 2025,International,3.20,,International student undergrad at Queens MEd Curriculum & Pedagogy
University of Toronto,Political Science,"February 13, 2025",Accepted on 6 Feb,Fall 2025,International,,,
University of Toronto,Chemical Engineering,"February 13, 2025",Accepted on 12 Feb,Fall 2025,International,3.40,,Canadian
University of Toronto,Comparative Literature,"February 13, 2025",Accepted on 12 Feb,Fall 2025,International,3.96,,
University of Toronto,Mechanical Engineering,"February 12, 2025",Accepted on 12 Feb,Fall 2025,International,,,"MASc, Canadian Applicant from Another Top 5 University"
University of Toronto,Data Science,"February 12, 2025",Accepted on 9 Feb,Fall 2025,American,3.69,,Interview a week and a half prior
University of Toronto,Economics,"February 11, 2025",Accepted on 10 Feb,Fall 2025,International,3.78,,
University of Toronto,Social Work,"February 11, 2025",Rejected on 22 Jan,Fall 2025,International,,,Rejected to MSW-ITR
University of Toronto,Medical Biophysics,"February 11, 2025",Accepted on 11 Feb,Fall 2025,International,3.80,,"domestic, got an informal offer this afternoon"
University of Toronto,Linguistics,"February 08, 2025",Accepted on 6 Feb,Fall 2025,International,3.90,,Canadian
University of Toronto,Computer Science,"February 05, 2025",Accepted on 4 Feb,Fall 2025,International,3.80,,Canadian with Canadian Undergrad degree. Received email from professor saying I have recieved the offer and that the offical offer letter will be coming in a few days.
University of Toronto,Ethnomusicology,"February 04, 2025",Accepted on 4 Feb,Fall 2025,International,3.70,,"Applied Dec 7, notified by personal email, professor said that official letter will be sent soon. I am a domestic student."
University of Toronto,Computer Science,"January 22, 2025",Interview on 21 Jan,Fall 2025,International,3.95,,"MSc thesis based Canadian applicant from a different school, received a third individual interview request from a different PI"
University of Toronto,Computer Science,"January 13, 2025",Interview on 12 Jan,Fall 2025,International,3.95,,"MSc thesis based Canadian applicant from a different school, received a second individual interview request from a different PI"
University of Toronto,Music Theory,"January 10, 2025",Accepted on 5 Feb,Fall 2025,American,3.60,,"Invitation to interview on zoom extended on Jan 10th. Personal email from professor, very nice!"
University of Toronto,Clinical Psychology,"January 10, 2025",Interview on 18 Dec,Fall 2025,International,,,Prelim interview on 12/23. Emailed by PI.
University of Toronto,Computer Science,"January 04, 2025",Interview on 2 Jan,Fall 2025,International,3.95,,"MSc thesis based Canadian applicant from a different school, received an individual interview request from a PI"
University Of Toronto (OISE),Language And Literacies Education,"June 11, 2024",Accepted on 7 Jun,Fall 2024,International,,,Full time Domestic Waitlisted on March 18
University Of Toronto,Economics,"May 27, 2024",Rejected on 27 May,Fall 2024,International,4.00,,Domestic.
University Of Toronto,Mathematics,"May 21, 2024",Rejected on 29 Apr,Fall 2024,International,,,Asian male. Want to study probability-related stuff. ECE B.Sc with research projects in communication/signal processing/probability. 3 rec. from advisors who have mentored me for at least a year for study/research. No Publication. (I suck) GRE sub Math 880 (90%) GPA: 4.18/4.3.
University Of Toronto,"LMP, Clinical Embryologist Field","May 08, 2024",Rejected on 8 May,Fall 2024,International,3.70,,Domestic from another Ontario Uni major in Health Sciences
University Of Toronto,Chemical Engineering,"May 07, 2024",Accepted on 6 May,Fall 2024,International,,,
University Of Toronto,Biostatistics,"May 06, 2024",Accepted on 4 May,Fall 2024,International,,,Accepted off waitlist!
University Of Toronto,Social Work,"April 16, 2024",Accepted on 16 Apr,Fall 2024,International,3.70,,
University Of Toronto,Biostatistics,"April 16, 2024",Accepted on 16 Apr,Fall 2024,International,3.80,,"Ontario student in Life Sciences, minor in Statistics. Was originally waitlisted but received an email that there was an update to my application."
University Of Toronto,Computer Science,"April 16, 2024",Rejected on 16 Apr,Fall 2024,International,,,"MScAC ------- Rejected, Thanks!"
University Of Toronto,Computer Science,"April 16, 2024",Rejected on 16 Apr,Fall 2024,International,,,
University Of Toronto,Environmental Science,"April 15, 2024",Accepted on 12 Apr,Fall 2024,International,3.25,,"Canadian applicant. Undergrad in environmental science at UofT. Relatively late offer of admission compared to preceding years, I e-mailed the department regarding an update on my application status and they promptly offered the following morning. This was for the conservation and biodiversity stream at UTSC of course. I had one weak reference, one decent reference, and one strong reference, all academic."
University Of Toronto,Chemistry,"April 15, 2024",Accepted on 6 Apr,Fall 2024,International,3.57,,
University Of Toronto,Chemistry,"April 15, 2024",Accepted on 15 Apr,Fall 2024,International,3.57,,
University Of Toronto,Global Affairs,"April 14, 2024",Accepted on 11 Apr,Fall 2024,International,3.58,,does any international student get an admission with scholarship?
University Of Toronto,Linguistics,"April 04, 2024",Rejected on 13 Feb,Fall 2024,American,,,
University Of Toronto,Biostatistics,"April 03, 2024",Accepted on 20 Mar,Fall 2024,International,3.70,,"Ontario undergrad with 1 pub. Majored in health science, supplemented my coursework with math and have a lot of experience with statistical programming. Good luck to everyone else waiting to hear back!"
University Of Toronto,Statistics,"April 03, 2024",Accepted on 2 Apr,Fall 2024,International,3.92,,Ontario student.
University Of Toronto,Biomedical Engineering MENG,"April 03, 2024",Accepted on 3 Apr,Fall 2024,International,3.83,,Wait for better offer. UofT is too expensive.
University Of Toronto,Statistics,"April 03, 2024",Accepted on 3 Apr,Fall 2024,International,3.60,,
University Of Toronto,Statistics,"April 03, 2024",Accepted on 3 Apr,Fall 2024,,3.43,,
University Of Toronto,Philosophy,"April 02, 2024",Rejected on 2 Apr,Fall 2024,,3.10,,
University Of Toronto,Urban Planning,"March 28, 2024",Accepted on 28 Mar,Fall 2025,International,3.55,,$5000 in funding
University Of Toronto,Planning,"March 28, 2024",Accepted on 28 Mar,Fall 2024,International,,,
University Of Toronto,East Asian Studies,"March 28, 2024",Rejected on 28 Mar,Fall 2024,International,,,"Quite dissapointed, I think perhaps it was an issue with my personal statement or perhaps my references were not great."
